event_id,candidate_id,job_id,event_type,event_date,rating
29131,3514,74,application,2025-07-22,3.0
29132,1253,133,screen,2025-07-22,3.0
29133,4382,102,hire,2025-07-22,
29134,1884,455,interview,2025-07-22,4.0
29135,4547,421,application,2025-07-22,3.0
29136,4476,244,application,2025-07-22,4.0
29137,2597,111,interview,2025-07-22,4.0
29138,2904,67,application,2025-07-22,
29139,450,246,application,2025-07-22,
29140,1262,140,interview,2025-07-22,
29141,3667,252,interview,2025-07-22,
29142,3159,494,reject,2025-07-22,5.0
29143,3198,169,offer,2025-07-22,5.0
29144,1822,268,screen,2025-07-22,5.0
29145,2582,309,application,2025-07-22,3.0
29146,4378,32,application,2025-07-22,
29147,944,199,screen,2025-07-22,2.0
29148,805,115,hire,2025-07-22,
29149,4714,468,application,2025-07-22,3.0
29150,2900,35,screen,2025-07-22,4.0
29151,4547,374,interview,2025-07-22,1.0
29152,4583,182,screen,2025-07-22,4.0
29153,602,73,hire,2025-07-22,2.0
29154,3385,68,screen,2025-07-22,2.0
29155,3298,422,interview,2025-07-22,2.0
29156,491,144,application,2025-07-22,
29157,4233,430,application,2025-07-22,1.0
29158,1175,188,application,2025-07-22,5.0
29159,2807,103,interview,2025-07-22,
29160,3559,25,hire,2025-07-22,
29161,2130,477,application,2025-07-22,3.0
29162,1006,302,reject,2025-07-22,
29163,604,41,hire,2025-07-22,
29164,306,189,screen,2025-07-22,5.0
29165,3539,257,screen,2025-07-22,3.0
29166,4206,352,application,2025-07-22,
29167,4581,189,application,2025-07-22,3.0
29168,4722,494,application,2025-07-22,
29169,1948,196,screen,2025-07-22,
29170,401,91,hire,2025-07-22,4.0
29171,4384,291,interview,2025-07-22,1.0
29172,316,203,offer,2025-07-22,2.0
29173,1970,116,interview,2025-07-22,3.0
29174,889,125,interview,2025-07-22,4.0
29175,2331,172,screen,2025-07-22,2.0
29176,4858,400,screen,2025-07-22,4.0
29177,2715,87,application,2025-07-22,
29178,2009,368,screen,2025-07-22,3.0
29179,2593,123,application,2025-07-22,
29180,3533,51,offer,2025-07-22,2.0
29181,3100,442,application,2025-07-22,3.0
29182,3831,458,screen,2025-07-22,
29183,2714,473,screen,2025-07-22,2.0
29184,2854,78,hire,2025-07-22,
29185,1484,288,offer,2025-07-22,
29186,1961,181,application,2025-07-22,
29187,4612,356,interview,2025-07-22,
29188,384,222,hire,2025-07-22,
29189,2980,172,offer,2025-07-22,
29190,1868,317,screen,2025-07-22,4.0
29191,1741,234,application,2025-07-22,3.0
29192,3765,109,interview,2025-07-22,3.0
29193,4788,41,screen,2025-07-22,5.0
29194,333,169,application,2025-07-22,
29195,1265,293,application,2025-07-22,5.0
29196,2342,486,offer,2025-07-22,4.0
29197,1154,87,offer,2025-07-22,
29198,1049,107,interview,2025-07-22,3.0
29199,2997,426,interview,2025-07-22,2.0
29200,2301,435,reject,2025-07-22,5.0
29201,560,51,hire,2025-07-22,3.0
29202,2269,32,screen,2025-07-22,4.0
29203,4759,350,offer,2025-07-22,
29204,3372,364,application,2025-07-22,
29205,23,133,application,2025-07-22,
29206,3073,113,application,2025-07-22,2.0
29207,3188,213,offer,2025-07-22,3.0
29208,3438,84,application,2025-07-22,3.0
29209,2428,81,offer,2025-07-22,
29210,1746,284,application,2025-07-22,2.0
29211,766,395,application,2025-07-22,5.0
29212,4480,321,reject,2025-07-22,4.0
29213,1461,3,interview,2025-07-22,4.0
29214,368,455,application,2025-07-22,3.0
29215,2095,109,interview,2025-07-22,
29216,2332,187,hire,2025-07-22,4.0
29217,4178,261,hire,2025-07-22,5.0
29218,3303,171,screen,2025-07-22,2.0
29219,1693,362,application,2025-07-22,
29220,2669,437,application,2025-07-22,
29221,2528,96,screen,2025-07-22,5.0
29222,1239,108,reject,2025-07-22,
29223,2671,250,application,2025-07-22,4.0
29224,2129,47,reject,2025-07-22,
29225,3003,2,offer,2025-07-22,3.0
29226,4177,37,interview,2025-07-22,3.0
29227,2944,63,application,2025-07-22,3.0
29228,3756,398,application,2025-07-22,
29229,1319,60,reject,2025-07-22,4.0
29230,3595,90,application,2025-07-22,
29231,511,345,screen,2025-07-22,
29232,3469,377,application,2025-07-22,4.0
29233,1509,171,screen,2025-07-23,5.0
29234,1468,214,interview,2025-07-23,
29235,3955,304,application,2025-07-23,4.0
29236,3522,335,screen,2025-07-23,5.0
29237,566,441,screen,2025-07-23,4.0
29238,1657,235,application,2025-07-23,3.0
29239,1143,492,interview,2025-07-23,
29240,3925,83,application,2025-07-23,5.0
29241,1934,381,application,2025-07-23,4.0
29242,3868,495,application,2025-07-23,4.0
29243,4802,353,interview,2025-07-23,3.0
29244,2006,102,offer,2025-07-23,4.0
29245,2569,130,application,2025-07-23,
29246,1905,194,application,2025-07-23,2.0
29247,4360,310,screen,2025-07-23,
29248,4063,30,screen,2025-07-23,
29249,1031,72,offer,2025-07-23,
29250,2744,489,application,2025-07-23,5.0
29251,925,202,application,2025-07-23,5.0
29252,3309,309,offer,2025-07-23,
29253,4692,469,application,2025-07-23,3.0
29254,1426,131,application,2025-07-23,3.0
29255,487,338,screen,2025-07-23,5.0
29256,1600,208,screen,2025-07-23,2.0
29257,4241,486,hire,2025-07-23,
29258,1006,91,offer,2025-07-23,
29259,2520,90,interview,2025-07-23,
29260,3672,495,offer,2025-07-23,3.0
29261,1304,38,offer,2025-07-23,3.0
29262,2857,100,application,2025-07-23,
29263,751,311,screen,2025-07-23,
29264,4374,274,offer,2025-07-23,5.0
29265,635,381,hire,2025-07-23,3.0
29266,2780,181,interview,2025-07-23,
29267,2308,141,offer,2025-07-23,
29268,1342,31,application,2025-07-23,4.0
29269,1411,495,hire,2025-07-23,2.0
29270,4098,336,screen,2025-07-23,
29271,1614,116,application,2025-07-23,4.0
29272,3644,435,screen,2025-07-23,
29273,1981,323,application,2025-07-23,2.0
29274,2620,433,screen,2025-07-23,
29275,4357,150,reject,2025-07-23,
29276,3626,67,application,2025-07-23,3.0
29277,1770,181,hire,2025-07-23,3.0
29278,2670,329,application,2025-07-23,
29279,1322,475,screen,2025-07-23,3.0
29280,3512,90,offer,2025-07-23,4.0
29281,3278,326,application,2025-07-23,3.0
29282,4274,383,application,2025-07-23,
29283,2137,294,application,2025-07-23,5.0
29284,657,204,screen,2025-07-23,
29285,2509,398,hire,2025-07-23,2.0
29286,3438,358,hire,2025-07-23,4.0
29287,1767,286,application,2025-07-23,3.0
29288,940,435,application,2025-07-23,3.0
29289,3835,220,application,2025-07-23,3.0
29290,3679,218,screen,2025-07-23,4.0
29291,3710,485,interview,2025-07-23,
29292,2957,205,application,2025-07-23,2.0
29293,4152,14,application,2025-07-23,
29294,265,349,application,2025-07-23,
29295,1667,349,application,2025-07-23,
29296,1508,249,application,2025-07-23,
29297,3870,320,application,2025-07-23,
29298,1090,383,application,2025-07-23,
29299,918,165,reject,2025-07-23,
29300,2678,456,screen,2025-07-23,
29301,3370,201,hire,2025-07-23,5.0
29302,4521,189,screen,2025-07-23,1.0
29303,2630,107,offer,2025-07-23,4.0
29304,3782,452,application,2025-07-23,3.0
29305,4069,325,hire,2025-07-23,
29306,2844,260,interview,2025-07-23,2.0
29307,494,175,application,2025-07-23,4.0
29308,4421,398,offer,2025-07-23,4.0
29309,4392,482,application,2025-07-23,
29310,3472,204,screen,2025-07-23,
29311,4929,415,screen,2025-07-23,1.0
29312,584,165,screen,2025-07-23,5.0
29313,1623,132,application,2025-07-23,
29314,3165,63,offer,2025-07-23,
29315,1788,257,reject,2025-07-23,
29316,1687,165,application,2025-07-23,3.0
29317,755,389,screen,2025-07-23,
29318,3862,159,screen,2025-07-23,5.0
29319,2715,16,screen,2025-07-23,4.0
29320,3353,350,hire,2025-07-23,3.0
29321,2951,396,hire,2025-07-23,5.0
29322,3375,340,reject,2025-07-23,5.0
29323,2300,254,screen,2025-07-23,1.0
29324,4529,309,application,2025-07-23,
29325,4697,416,hire,2025-07-23,1.0
29326,2427,43,application,2025-07-23,
29327,369,240,screen,2025-07-23,
29328,1720,14,application,2025-07-23,
29329,793,40,interview,2025-07-23,1.0
29330,817,38,reject,2025-07-23,3.0
29331,2878,358,screen,2025-07-23,3.0
29332,2300,389,application,2025-07-23,
29333,3670,280,interview,2025-07-23,
29334,1722,356,application,2025-07-23,
29335,2669,368,screen,2025-07-23,
29336,4123,240,reject,2025-07-23,1.0
29337,2656,2,application,2025-07-23,3.0
29338,4763,498,hire,2025-07-23,
29339,2802,189,interview,2025-07-23,
29340,927,103,screen,2025-07-23,5.0
29341,1639,443,application,2025-07-23,1.0
29342,2014,187,interview,2025-07-23,2.0
29343,1727,308,application,2025-07-23,3.0
29344,4823,318,hire,2025-07-23,
29345,2835,90,application,2025-07-23,
29346,1543,493,interview,2025-07-23,
29347,3827,481,screen,2025-07-23,3.0
29348,134,436,interview,2025-07-23,4.0
29349,1598,428,application,2025-07-23,5.0
29350,2348,293,application,2025-07-23,2.0
29351,2131,311,hire,2025-07-23,
29352,2965,131,application,2025-07-23,3.0
29353,653,347,interview,2025-07-23,
29354,555,235,application,2025-07-23,
29355,1396,28,application,2025-07-23,3.0
29356,539,160,application,2025-07-23,
29357,238,152,application,2025-07-23,1.0
29358,2549,414,screen,2025-07-23,5.0
29359,1060,364,reject,2025-07-23,
29360,4718,70,application,2025-07-23,5.0
29361,1839,292,application,2025-07-23,4.0
29362,2455,387,application,2025-07-23,5.0
29363,1529,341,offer,2025-07-23,4.0
29364,2548,451,application,2025-07-23,3.0
29365,3173,237,application,2025-07-23,4.0
29366,939,179,screen,2025-07-23,3.0
29367,3660,235,application,2025-07-23,1.0
29368,1763,33,application,2025-07-23,4.0
29369,916,2,screen,2025-07-23,
29370,2384,17,reject,2025-07-23,
29371,2049,59,offer,2025-07-23,5.0
29372,1663,97,application,2025-07-23,3.0
29373,1165,465,reject,2025-07-23,1.0
29374,4534,325,interview,2025-07-23,2.0
29375,2126,43,screen,2025-07-23,5.0
29376,4615,434,application,2025-07-23,5.0
29377,3385,198,application,2025-07-24,
29378,4407,455,hire,2025-07-24,
29379,2274,407,application,2025-07-24,
29380,2063,478,interview,2025-07-24,1.0
29381,3340,397,interview,2025-07-24,
29382,738,95,screen,2025-07-24,4.0
29383,1228,155,offer,2025-07-24,
29384,237,108,hire,2025-07-24,3.0
29385,207,36,screen,2025-07-24,2.0
29386,4463,143,reject,2025-07-24,4.0
29387,2172,79,screen,2025-07-24,
29388,514,410,application,2025-07-24,2.0
29389,2046,10,screen,2025-07-24,1.0
29390,2834,197,screen,2025-07-24,4.0
29391,2089,339,hire,2025-07-24,
29392,514,84,screen,2025-07-24,4.0
29393,4102,23,screen,2025-07-24,3.0
29394,4490,97,application,2025-07-24,
29395,273,345,offer,2025-07-24,2.0
29396,122,227,interview,2025-07-24,
29397,2580,372,application,2025-07-24,3.0
29398,3941,276,hire,2025-07-24,3.0
29399,54,163,application,2025-07-24,
29400,480,158,application,2025-07-24,3.0
29401,3574,214,interview,2025-07-24,4.0
29402,1174,244,hire,2025-07-24,
29403,509,155,application,2025-07-24,5.0
29404,846,63,interview,2025-07-24,4.0
29405,3228,282,reject,2025-07-24,
29406,3371,25,interview,2025-07-24,3.0
29407,71,186,application,2025-07-24,5.0
29408,648,132,application,2025-07-24,3.0
29409,1376,107,screen,2025-07-24,5.0
29410,2781,454,interview,2025-07-24,5.0
29411,3158,290,interview,2025-07-24,2.0
29412,733,328,hire,2025-07-24,
29413,1897,288,interview,2025-07-24,5.0
29414,1048,451,application,2025-07-24,2.0
29415,4275,207,interview,2025-07-24,4.0
29416,1748,447,application,2025-07-24,5.0
29417,3433,241,hire,2025-07-24,
29418,3947,62,interview,2025-07-24,4.0
29419,524,382,screen,2025-07-24,1.0
29420,4125,181,interview,2025-07-24,
29421,68,256,application,2025-07-24,
29422,2952,300,application,2025-07-24,3.0
29423,3366,369,interview,2025-07-24,4.0
29424,3339,326,application,2025-07-24,
29425,4646,194,application,2025-07-24,
29426,2293,207,application,2025-07-24,4.0
29427,3933,253,offer,2025-07-24,4.0
29428,863,466,interview,2025-07-24,1.0
29429,1890,173,offer,2025-07-24,
29430,3511,415,application,2025-07-24,
29431,837,258,hire,2025-07-24,3.0
29432,747,332,interview,2025-07-24,
29433,3234,349,reject,2025-07-24,
29434,1497,351,interview,2025-07-24,
29435,907,73,application,2025-07-24,4.0
29436,2226,488,application,2025-07-24,3.0
29437,4732,404,screen,2025-07-24,4.0
29438,551,33,interview,2025-07-24,
29439,4152,25,application,2025-07-24,
29440,4801,178,screen,2025-07-24,
29441,2803,422,hire,2025-07-24,5.0
29442,1535,120,application,2025-07-24,
29443,2345,247,screen,2025-07-24,
29444,3035,433,reject,2025-07-24,3.0
29445,2971,214,application,2025-07-24,2.0
29446,1230,44,screen,2025-07-24,
29447,4853,352,screen,2025-07-24,
29448,3785,382,reject,2025-07-24,
29449,4357,195,offer,2025-07-24,3.0
29450,4629,240,screen,2025-07-24,3.0
29451,1348,417,screen,2025-07-24,
29452,1746,1,application,2025-07-24,3.0
29453,4473,208,interview,2025-07-24,4.0
29454,4044,34,application,2025-07-24,
29455,2052,392,application,2025-07-24,
29456,903,368,hire,2025-07-24,3.0
29457,3203,251,interview,2025-07-24,
29458,1866,235,hire,2025-07-24,
29459,2233,283,application,2025-07-24,
29460,1265,317,interview,2025-07-24,
29461,1764,390,application,2025-07-24,4.0
29462,56,110,application,2025-07-24,4.0
29463,3751,112,application,2025-07-24,3.0
29464,805,153,application,2025-07-24,2.0
29465,199,315,application,2025-07-24,4.0
29466,1106,458,screen,2025-07-24,
29467,485,41,hire,2025-07-24,1.0
29468,2945,274,interview,2025-07-24,
29469,1606,330,interview,2025-07-24,1.0
29470,3883,396,reject,2025-07-24,4.0
29471,4541,425,reject,2025-07-24,
29472,1734,164,hire,2025-07-24,4.0
29473,2946,46,screen,2025-07-24,
29474,4331,336,application,2025-07-24,
29475,461,363,interview,2025-07-24,3.0
29476,2681,132,offer,2025-07-24,4.0
29477,3887,56,application,2025-07-24,2.0
29478,1650,153,application,2025-07-24,
29479,1253,167,application,2025-07-24,
29480,1014,146,screen,2025-07-24,
29481,2322,329,reject,2025-07-24,
29482,1791,430,application,2025-07-24,
29483,3448,169,application,2025-07-24,
29484,2641,180,offer,2025-07-24,2.0
29485,3147,411,interview,2025-07-24,
29486,2619,46,screen,2025-07-24,1.0
29487,1779,32,application,2025-07-24,
29488,4966,412,application,2025-07-24,3.0
29489,2203,396,reject,2025-07-24,3.0
29490,4706,351,application,2025-07-24,
29491,3111,243,offer,2025-07-24,2.0
29492,2203,62,application,2025-07-24,4.0
29493,1152,293,application,2025-07-24,3.0
29494,4144,268,offer,2025-07-24,3.0
29495,499,133,application,2025-07-24,5.0
29496,2019,92,application,2025-07-24,
29497,1925,378,application,2025-07-24,
29498,3933,354,application,2025-07-24,
29499,3354,419,application,2025-07-24,
29500,48,394,application,2025-07-24,5.0
29501,3227,177,interview,2025-07-24,
29502,3807,268,offer,2025-07-24,
29503,602,32,interview,2025-07-24,4.0
29504,3869,147,application,2025-07-24,5.0
29505,4134,347,hire,2025-07-24,
29506,2704,39,screen,2025-07-24,
29507,1111,385,application,2025-07-24,
29508,4348,362,interview,2025-07-24,3.0
29509,1680,268,hire,2025-07-24,
29510,2659,500,reject,2025-07-24,1.0
29511,4808,161,application,2025-07-24,
29512,4833,405,interview,2025-07-24,5.0
29513,4349,454,offer,2025-07-24,3.0
29514,3138,104,screen,2025-07-24,
29515,3898,396,application,2025-07-24,
29516,635,203,application,2025-07-24,
29517,2706,145,reject,2025-07-24,
29518,3193,308,screen,2025-07-24,3.0
29519,4645,324,application,2025-07-24,2.0
29520,2902,119,screen,2025-07-24,1.0
29521,4373,243,application,2025-07-25,5.0
29522,1788,485,offer,2025-07-25,4.0
29523,2881,296,screen,2025-07-25,
29524,1213,337,application,2025-07-25,4.0
29525,4568,438,application,2025-07-25,4.0
29526,4897,270,hire,2025-07-25,
29527,1461,33,application,2025-07-25,
29528,1850,202,application,2025-07-25,3.0
29529,3863,168,screen,2025-07-25,
29530,1187,36,hire,2025-07-25,3.0
29531,4453,130,screen,2025-07-25,
29532,3980,456,screen,2025-07-25,
29533,4515,146,screen,2025-07-25,
29534,3827,79,hire,2025-07-25,2.0
29535,61,305,application,2025-07-25,4.0
29536,2246,273,screen,2025-07-25,
29537,2205,65,application,2025-07-25,
29538,4766,463,screen,2025-07-25,4.0
29539,1733,20,reject,2025-07-25,4.0
29540,1757,224,application,2025-07-25,
29541,4798,475,offer,2025-07-25,
29542,3752,49,application,2025-07-25,3.0
29543,3964,420,application,2025-07-25,3.0
29544,2411,195,application,2025-07-25,4.0
29545,2847,118,reject,2025-07-25,
29546,112,24,offer,2025-07-25,5.0
29547,2311,20,application,2025-07-25,
29548,2816,192,screen,2025-07-25,5.0
29549,594,465,screen,2025-07-25,
29550,526,404,application,2025-07-25,
29551,191,45,application,2025-07-25,
29552,3692,120,application,2025-07-25,
29553,1873,251,application,2025-07-25,5.0
29554,3615,242,reject,2025-07-25,2.0
29555,4789,370,hire,2025-07-25,
29556,4148,459,application,2025-07-25,5.0
29557,3629,494,interview,2025-07-25,3.0
29558,1458,87,screen,2025-07-25,5.0
29559,2533,397,offer,2025-07-25,3.0
29560,1952,347,application,2025-07-25,2.0
29561,1805,267,application,2025-07-25,
29562,1471,373,application,2025-07-25,
29563,2041,415,screen,2025-07-25,
29564,1141,326,application,2025-07-25,4.0
29565,4571,278,screen,2025-07-25,
29566,452,121,screen,2025-07-25,
29567,2470,440,application,2025-07-25,
29568,1485,303,screen,2025-07-25,3.0
29569,3358,492,hire,2025-07-25,
29570,2099,82,application,2025-07-25,4.0
29571,2959,277,application,2025-07-25,4.0
29572,3243,36,hire,2025-07-25,
29573,4157,54,screen,2025-07-25,4.0
29574,4254,239,application,2025-07-25,
29575,780,147,screen,2025-07-25,
29576,2576,85,offer,2025-07-25,
29577,4964,51,application,2025-07-25,4.0
29578,1960,267,reject,2025-07-25,
29579,4278,253,reject,2025-07-25,
29580,2633,500,screen,2025-07-25,
29581,2945,440,screen,2025-07-25,
29582,105,136,hire,2025-07-25,4.0
29583,4048,304,interview,2025-07-25,
29584,3291,72,application,2025-07-25,3.0
29585,2814,384,screen,2025-07-25,3.0
29586,412,149,application,2025-07-25,1.0
29587,3080,497,application,2025-07-25,5.0
29588,363,181,application,2025-07-25,3.0
29589,2468,405,application,2025-07-25,
29590,3671,364,hire,2025-07-25,
29591,3701,194,screen,2025-07-25,
29592,2945,95,interview,2025-07-25,3.0
29593,453,236,application,2025-07-25,2.0
29594,4712,438,application,2025-07-25,
29595,2538,2,reject,2025-07-25,
29596,1832,38,screen,2025-07-25,3.0
29597,75,357,application,2025-07-25,5.0
29598,3440,183,application,2025-07-25,3.0
29599,4406,424,application,2025-07-25,2.0
29600,1141,241,screen,2025-07-25,1.0
29601,3076,333,application,2025-07-25,
29602,3575,65,application,2025-07-25,
29603,648,17,interview,2025-07-25,2.0
29604,4625,405,interview,2025-07-25,4.0
29605,3874,209,application,2025-07-25,
29606,2971,32,offer,2025-07-25,3.0
29607,3058,234,offer,2025-07-25,4.0
29608,4971,461,offer,2025-07-25,
29609,4254,248,reject,2025-07-25,
29610,3555,365,hire,2025-07-25,2.0
29611,4302,429,offer,2025-07-25,
29612,288,63,hire,2025-07-25,3.0
29613,36,357,application,2025-07-25,5.0
29614,3486,226,application,2025-07-25,2.0
29615,2114,487,interview,2025-07-25,4.0
29616,5000,96,application,2025-07-25,2.0
29617,3941,322,hire,2025-07-25,3.0
29618,145,103,reject,2025-07-25,4.0
29619,781,265,screen,2025-07-25,4.0
29620,181,237,hire,2025-07-25,
29621,2026,21,hire,2025-07-25,
29622,2276,484,screen,2025-07-25,4.0
29623,108,113,application,2025-07-25,4.0
29624,4553,412,interview,2025-07-25,4.0
29625,2478,157,application,2025-07-25,3.0
29626,1282,220,interview,2025-07-25,
29627,3355,357,application,2025-07-25,
29628,3196,212,application,2025-07-25,3.0
29629,4173,204,application,2025-07-25,5.0
29630,1168,283,application,2025-07-25,
29631,4578,210,interview,2025-07-25,3.0
29632,3978,51,interview,2025-07-25,4.0
29633,1990,19,interview,2025-07-25,
29634,3240,157,application,2025-07-25,3.0
29635,4949,113,application,2025-07-25,5.0
29636,3297,375,screen,2025-07-25,
29637,3256,1,offer,2025-07-25,3.0
29638,3014,34,offer,2025-07-25,1.0
29639,599,476,screen,2025-07-25,4.0
29640,4351,448,screen,2025-07-25,2.0
